trialNum,bgColor,capacity,capWording,response,responseNum,hoverTime,rt,character,charWording,subid,sessionDuration,testingSite,experimenter,trialComments,sessionComments,run,age,gender,bilingual,languages,ethnicity
23,#fddbd0,free_will,decide what to do,yes,1,0,6121,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
24,#64f8f4,remembering,remember things,yes,1,0,5213,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
25,#8cf2c3,self_aware,be aware of itself,kinda,0.5,0,6810,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
26,#d1e48e,angry,get angry,kinda,0.5,0,6259,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
27,#d0e0c8,happy,feel happy,yes,1,0,5496,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
28,#f3c5fa,nauseated,feel sick -- like when you feel like you might throw up,no,0,0,7828,robot,a robot,CF15,5.015266667,Tech,CF,laughed,NA,run_01,9.45,m,yes,"english, chinese",east asian
29,#fde096,disrespected,get hurt feelings,yes,1,0,7520,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
30,#f3d0d9,pain,feel pain,no,0,0,6662,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
31,#b4dbe7,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,yes,1,0,9337,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
32,#f2cdb9,hungry,get hungry,yes,1,0,5622,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
33,#c3e5b5,pleasure,feel pleasure -- like when something feels really good,kinda,0.5,0,8002,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
34,#94ebda,embarrassed,feel embarrassed,yes,1,0,6023,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
35,#fdcc93,temperature,sense temperatures,yes,1,0,7056,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
36,#97eca5,love,feel love,yes,1,0,5572,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
37,#ead1ec,fear,feel scared,no,0,0,5678,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
38,#b5eaa1,sounds,hear sounds,yes,1,0,9168,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
39,#bfd6fa,communicating,communicate with somebody else,yes,1,0,6517,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
40,#a9e7e4,intentions,make plans,yes,1,0,6398,robot,a robot,CF15,5.015266667,Tech,CF,,NA,run_01,9.45,m,yes,"english, chinese",east asian
1,#cde8e2,calm,feel calm,yes,1,0,5712,beetle,a beetle,CF16,5.014233333,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
2,#fdcc93,remembering,remember things,kinda,0.5,0,9065,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
3,#f3c5fa,free_will,decide what to do,yes,1,0,8541,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
4,#d0d9ae,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,no,0,0,11403,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
5,#9be4c0,beliefs,have beliefs -- like when you think something is true,yes,1,0,7537,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
6,#bfd6fa,computations,do math,yes,1,0,4980,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
7,#5ef2da,reasoning,figure out how to do things,yes,1,0,5595,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
8,#84eced,thoughts,have thoughts,yes,1,0,5366,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
9,#f0d9a2,desires,have desires -- like when you really want something,yes,1,0,7588,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
10,#cae5a1,seeing,see things,no,0,0,9000,beetle,a beetle,CF16,5.01425,Tech,CF,changed answer from kinda to no,NA,run_01,9.638888889,f,NA,NA,NA
11,#d0e0c8,fear,feel scared,yes,1,0,6188,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
12,#e3d3af,joy,feel joy,yes,1,0,5599,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
13,#aceab4,recognizing,recognize somebody else,yes,1,0,7647,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
14,#64f8f4,tired,feel tired,yes,1,0,7479,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
15,#e3df8e,choices,make choices,yes,1,0,5174,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
16,#bce98d,temperature,sense temperatures,yes,1,0,5282,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
17,#a9e7e4,nauseated,feel sick -- like when you feel like you might throw up,yes,1,0,6991,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
18,#c3e5b5,guilt,feel guilty,yes,1,0,6357,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
19,#fddbd0,angry,get angry,yes,1,0,4989,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
20,#b4dbe7,sounds,hear sounds,yes,1,0,5665,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
21,#f0d27e,pleasure,feel pleasure -- like when something feels really good,yes,1,0,6977,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
22,#b5eaa1,pain,feel pain,yes,1,0,4941,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
23,#dedfa2,love,feel love,yes,1,0,5147,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
24,#ead1ec,embarrassed,feel embarrassed,yes,1,0,7207,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
25,#79e3f9,self_aware,be aware of itself,yes,1,0,5883,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
26,#e3dbc8,communicating,communicate with somebody else,yes,1,0,8672,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
27,#97eca5,pride,feel proud,yes,1,0,6299,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
28,#94ebda,intentions,make plans,yes,1,0,5053,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
29,#3eeaef,personality,have a personality -- like when someone is shy and somebody else is silly,yes,1,0,7985,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
30,#f3d0d9,depressed,feel sad,yes,1,0,5257,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
31,#a9f2ce,emo_recog,understand how somebody else is feeling,no,0,0,6597,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
32,#c2e9f5,safe,feel safe,yes,1,0,9035,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
33,#a7dcf9,goal,have goals -- like when you're working hard to do something or make something happen,yes,1,0,8054,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
34,#f2e1bc,depth,sense whether something is close by or far away,yes,1,0,7453,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
35,#d1e48e,hungry,get hungry,yes,1,0,5579,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
36,#d5d0fa,conscious,be aware of things,yes,1,0,5644,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
37,#f2cdb9,disrespected,get hurt feelings,yes,1,0,5387,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
38,#8cf2c3,odors,smell things,yes,1,0,8954,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
39,#dee7bc,morality,know what's nice and what's mean,no,0,0,5691,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
40,#d2dcee,happy,feel happy,yes,1,0,6217,beetle,a beetle,CF16,5.01425,Tech,CF,,NA,run_01,9.638888889,f,NA,NA,NA
1,#fde096,tired,feel tired,yes,1,0,5923,robot,a robot,CF17,5.246266667,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
2,#d5d0fa,communicating,communicate with somebody else,yes,1,0,6840,robot,a robot,CF17,5.246266667,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
3,#cde8e2,choices,make choices,yes,1,0,7530,robot,a robot,CF17,5.246266667,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
4,#ead1ec,happy,feel happy,yes,1,0,5581,robot,a robot,CF17,5.246266667,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
5,#f0d9a2,reasoning,figure out how to do things,no,0,0,8193,robot,a robot,CF17,5.246266667,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
6,#bae6c8,computations,do math,no,0,0,6630,robot,a robot,CF17,5.246266667,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
7,#a9e7e4,conscious,be aware of things,yes,1,0,5849,robot,a robot,CF17,5.246266667,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
8,#a9f2ce,pain,feel pain,yes,1,0,6323,robot,a robot,CF17,5.246266667,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
9,#a7dcf9,remembering,remember things,kinda,0.5,0,7711,robot,a robot,CF17,5.246266667,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
10,#bce98d,fear,feel scared,no,0,0,7751,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
11,#f2e1bc,seeing,see things,yes,1,0,5780,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
12,#c2e9f5,safe,feel safe,yes,1,0,5854,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
13,#3eeaef,depressed,feel sad,kinda,0.5,0,6965,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
14,#64f8f4,depth,sense whether something is close by or far away,no,0,0,7494,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
15,#aceab4,embarrassed,feel embarrassed,kinda,0.5,0,5926,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
16,#8cf2c3,pride,feel proud,yes,1,0,5619,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
17,#84eced,love,feel love,kinda,0.5,0,5861,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
18,#b4dbe7,morality,know what's nice and what's mean,kinda,0.5,0,7850,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
19,#9be4c0,angry,get angry,yes,1,0,5304,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
20,#e3df8e,calm,feel calm,yes,1,0,5614,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
21,#d0d9ae,recognizing,recognize somebody else,yes,1,0,6792,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
22,#fddbd0,thoughts,have thoughts,yes,1,0,5717,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
23,#94ebda,disrespected,get hurt feelings,yes,1,0,6904,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
24,#dee7bc,emo_recog,understand how somebody else is feeling,yes,1,0,6819,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
25,#d1e48e,odors,smell things,no,0,0,5838,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
26,#79e3f9,joy,feel joy,yes,1,0,5965,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
27,#97eca5,desires,have desires -- like when you really want something,yes,1,0,8262,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
28,#f2cdb9,hungry,get hungry,kinda,0.5,0,6639,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
29,#5ef2da,intentions,make plans,no,0,0,6266,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
30,#cae5a1,beliefs,have beliefs -- like when you think something is true,kinda,0.5,0,8820,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
31,#d0e0c8,pleasure,feel pleasure -- like when something feels really good,yes,1,0,8893,robot,a robot,CF17,5.246283333,Tech,CF,changed answer from no to yes,NA,run_01,7.516666667,f,NA,NA,NA
32,#fdcc93,goal,have goals -- like when you're working hard to do something or make something happen,yes,1,0,11259,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
33,#b5eaa1,sounds,hear sounds,kinda,0.5,0,7852,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
34,#dedfa2,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,no,0,0,9539,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
35,#e3d3af,nauseated,feel sick -- like when you feel like you might throw up,yes,1,0,7250,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
36,#c3e5b5,free_will,decide what to do,no,0,0,9834,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
37,#d2dcee,temperature,sense temperatures,kinda,0.5,0,7220,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
38,#f0d27e,personality,have a personality -- like when someone is shy and somebody else is silly,yes,1,0,8747,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
39,#f3d0d9,self_aware,be aware of itself,kinda,0.5,0,8162,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
40,#e3dbc8,guilt,feel guilty,kinda,0.5,0,9566,robot,a robot,CF17,5.246283333,Tech,CF,,NA,run_01,7.516666667,f,NA,NA,NA
1,#5ef2da,self_aware,be aware of itself,yes,1,10984,8049,robot,a robot,CF18,3.814133333,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
2,#e3df8e,hungry,get hungry,no,0,2236,4466,robot,a robot,CF18,3.814133333,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
3,#a7dcf9,choices,make choices,yes,1,1197,3309,robot,a robot,CF18,3.814133333,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
4,#d5d0fa,remembering,remember things,yes,1,2579,3840,robot,a robot,CF18,3.814133333,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
5,#fde096,odors,smell things,kinda,0.5,1974,4487,robot,a robot,CF18,3.814133333,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
6,#f3c5fa,tired,feel tired,kinda,0.5,1,5252,robot,a robot,CF18,3.814133333,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
7,#79e3f9,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,kinda,0.5,56976,7387,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
8,#c3e5b5,pride,feel proud,no,0,1599,7631,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
9,#cde8e2,joy,feel joy,no,0,0,3963,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
10,#a9f2ce,intentions,make plans,kinda,0.5,0,3661,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
11,#ead1ec,angry,get angry,no,0,1373,3441,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
12,#a9e7e4,happy,feel happy,no,0,0,3286,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
13,#f2cdb9,love,feel love,no,0,309,2455,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
14,#f3d0d9,depth,sense whether something is close by or far away,kinda,0.5,0,8399,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
15,#d1e48e,embarrassed,feel embarrassed,no,0,4309,5063,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
16,#bfd6fa,thoughts,have thoughts,kinda,0.5,5043,5470,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
17,#f0d27e,pleasure,feel pleasure -- like when something feels really good,no,0,44495,15804,robot,a robot,CF18,3.81415,Tech,CF,"""a robot can't feel anything""",NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
18,#fdcc93,beliefs,have beliefs -- like when you think something is true,kinda,0.5,26440,8054,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
19,#97eca5,fear,feel scared,no,0,2415,3481,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
20,#8cf2c3,temperature,sense temperatures,yes,1,0,3751,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
21,#84eced,morality,know what's nice and what's mean,no,0,3759,6913,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
22,#94ebda,recognizing,recognize somebody else,yes,1,16787,8346,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
23,#aceab4,depressed,feel sad,no,0,718,2576,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
24,#9be4c0,free_will,decide what to do,kinda,0.5,0,6755,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
25,#d0d9ae,reasoning,figure out how to do things,yes,1,12332,9467,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
26,#c2e9f5,personality,have a personality -- like when someone is shy and somebody else is silly,kinda,0.5,17013,6110,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
27,#e3d3af,guilt,feel guilty,no,0,568,3091,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
28,#3eeaef,desires,have desires -- like when you really want something,no,0,1002,6607,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
29,#64f8f4,calm,feel calm,no,0,0,2904,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
30,#cae5a1,conscious,be aware of things,yes,1,0,2573,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
31,#e3dbc8,communicating,communicate with somebody else,yes,1,0,3562,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
32,#f0d9a2,nauseated,feel sick -- like when you feel like you might throw up,no,0,1812,4226,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
33,#b5eaa1,goal,have goals -- like when you're working hard to do something or make something happen,kinda,0.5,54705,6833,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
34,#fddbd0,pain,feel pain,no,0,772,3064,robot,a robot,CF18,3.81415,Tech,CF,,NA,run_01,8.308333333,m,yes,german,"white, caucasian, or european american"
